Listing_ID,Property_ID,Community,Price_Cluster,Listing_Price,Sold_Price,Listing_Date,Sold_Date,Bedrooms,Bathrooms,Garage_Stalls,Size_sqft,Year_Built,Days_on_Market,Interest_Rate,Unemployment_Rate,Ownership_Type,Property_Age,Renovation_Status,Year,Downturn_2015_2016,Boom_2021,Rate_Hike_2022_2023,Assessed_Value,Assessment_Gap,Assessment_Ratio
RD-102990,1588,Clearview Ridge,Mid-Low,528973.0,532060.0,2022-07-16,2022-08-03,3,4,1,2468,2020,18,4.5,5.9,Investor,4,Not Renovated,2022,0,0,1,517807.1692820516,14252.830717948382,1.027525363810065
RD-102991,1643,Sunnybrook,Premium,581982.0,624517.9500000001,2017-08-05,2017-10-30,5,2,1,2157,2018,86,2.75,7.0,Owner-Occupied,6,Renovated,2017,0,0,0,601675.3751582522,22842.574841747875,1.0379649488492693
RD-102992,1089,Inglewood,Entry,183006.0,179559.0,2015-10-26,2015-12-03,4,4,2,1125,1998,38,2.75,7.2,Owner-Occupied,26,Not Renovated,2015,1,0,0,172149.2001715607,7409.799828439311,1.0430428943094412
RD-102993,2368,Vanier Woods,Mid,441053.0,469302.75,2023-10-31,2023-12-25,5,1,1,1910,1997,55,5.5,5.6,Owner-Occupied,27,Renovated,2023,0,0,1,471259.3561420286,-1956.6061420285841,0.9958481330576726
RD-102994,1349,Timberlands,Mid,229522.0,222970.0,2020-03-14,2020-04-23,6,3,2,1138,2016,40,2.45,9.5,Investor,8,Not Renovated,2020,0,0,0,210023.64974676032,12946.350253239681,1.0616423448923489
RD-102995,2482,Inglewood,Entry,339152.0,346088.0,2017-07-31,2018-01-18,3,1,1,1984,2003,171,2.75,7.0,Owner-Occupied,21,Not Renovated,2018,0,0,0,343811.3756690867,2276.6243309132988,1.0066217248527125
RD-102996,2286,Lancaster Green,Mid-High,382282.0,378076.0,2016-08-12,2016-10-18,3,1,2,1810,2019,67,2.5,8.1,Owner-Occupied,5,Not Renovated,2016,1,0,0,376468.5087408445,1607.491259155504,1.0042699222427183
RD-102997,2374,Eastview Estates,Mid-Low,339751.0,334037.0,2023-01-18,2023-05-04,5,1,1,1719,1987,106,5.5,5.6,Investor,37,Not Renovated,2023,0,0,1,321316.8712828694,12720.128717130574,1.0395874908975211
RD-102998,2131,Clearview Ridge,Mid-Low,244022.0,261226.35,2016-07-29,2016-12-14,2,1,0,1310,1983,138,2.5,8.1,Investor,41,Renovated,2016,1,0,0,248094.51703885267,13131.832961147331,1.0529307665396364
RD-102999,2609,Oriole Park,Entry,248826.0,252905.0,2015-04-21,2015-05-08,6,3,0,1498,1999,17,2.75,7.2,Owner-Occupied,25,Not Renovated,2015,1,0,0,244572.82945284576,8332.170547154237,1.034068259200316
RD-103000,2062,Lancaster Green,Mid-High,322961.0,313717.0,2024-10-02,2025-02-23,3,4,1,1319,2018,144,4.75,6.1,Owner-Occupied,6,Not Renovated,2025,0,0,0,291543.919318928,22173.080681072024,1.0760539980832744
RD-103001,1908,Westlake,Mid-High,572494.0,558266.0,2023-11-10,2024-03-24,6,4,1,2315,2021,135,5.5,5.6,Owner-Occupied,3,Not Renovated,2024,0,0,0,516168.8375372405,42097.16246275947,1.0815569623761376
RD-103002,1158,Sunnybrook,Premium,397480.0,398966.0,2017-04-27,2017-08-07,4,3,1,1587,2013,102,2.75,7.0,Owner-Occupied,11,Not Renovated,2017,0,0,0,371501.30820725235,27464.691792747646,1.0739289234950034
RD-103003,2606,Vanier Woods,Mid,422900.0,419591.0,2019-02-26,2019-06-18,2,1,0,2063,1984,112,3.5,6.8,Owner-Occupied,40,Not Renovated,2019,0,0,0,393876.1570896267,25714.842910373292,1.065286619785218
RD-103004,1958,Inglewood,Entry,235628.0,241268.0,2024-09-21,2024-10-19,4,1,2,1340,1975,28,4.75,6.1,Owner-Occupied,49,Not Renovated,2024,0,0,0,234130.7333089319,7137.2666910681,1.0304841085584888
RD-103005,1311,Anders Park,Premium,454986.0,455639.0,2018-04-10,2018-07-24,4,1,2,1873,1978,105,3.0,6.5,Owner-Occupied,46,Not Renovated,2018,0,0,0,457877.8567763818,-2238.8567763817846,0.9951103624181695
RD-103006,2264,Sunnybrook,Premium,380242.0,393073.8,2020-09-18,2021-02-17,4,1,0,1485,1993,152,2.45,9.5,Owner-Occupied,31,Renovated,2021,0,1,0,370890.3786879979,22183.421312002116,1.05981126118848
RD-103007,2961,Clearview Ridge,Mid-Low,391325.0,403271.4,2018-11-28,2019-03-16,4,1,2,1942,1988,108,3.0,6.5,Investor,36,Renovated,2019,0,0,0,408722.0973300669,-5450.697330066876,0.9866640503029492
RD-103008,1444,Anders Park,Premium,400365.0,396816.0,2022-02-11,2022-08-02,6,2,1,1462,1994,172,4.5,5.9,Owner-Occupied,30,Not Renovated,2022,0,0,1,402962.9936791952,-6146.993679195177,0.9847455131721379
RD-103009,1297,Sunnybrook,Premium,543452.0,539586.0,2015-07-24,2015-09-17,2,1,1,2178,2008,55,2.75,7.2,Investor,16,Not Renovated,2015,1,0,0,548160.2700110005,-8574.270011000452,0.984358096563933
RD-103010,1951,Eastview Estates,Mid-Low,526189.0,529605.0,2020-01-07,2020-02-09,5,3,0,2570,1980,33,2.45,9.5,Owner-Occupied,44,Not Renovated,2020,0,0,0,531594.3412098255,-1989.3412098254776,0.9962577833215868
RD-103011,1035,Anders Park,Premium,381876.0,372560.0,2016-09-25,2017-01-26,6,2,1,1729,2019,123,2.5,8.1,Owner-Occupied,5,Not Renovated,2017,0,0,0,356309.8657199599,16250.134280040103,1.0456067480680196
RD-103012,2107,Clearview Ridge,Mid-Low,347130.0,363831.3,2019-02-07,2019-06-24,6,4,0,1768,1980,137,3.5,6.8,Investor,44,Renovated,2019,0,0,0,337369.2641829169,26462.035817083088,1.0784364156028623
RD-103013,2475,Eastview Estates,Mid-Low,322900.0,330209.25,2024-04-29,2024-08-10,6,2,2,1629,1987,103,4.75,6.1,Owner-Occupied,37,Renovated,2024,0,0,0,322575.43068025657,7633.81931974343,1.0236652224369507
RD-103014,2909,Timberlands,Mid,206701.0,208482.0,2024-10-02,2024-10-17,4,2,1,957,1987,15,4.75,6.1,Owner-Occupied,37,Not Renovated,2024,0,0,0,203450.94247949222,5031.057520507777,1.0247286026753841
RD-103015,2798,Timberlands,Mid,334202.0,329127.0,2015-10-02,2016-03-05,4,4,2,1764,1984,155,2.75,7.2,Owner-Occupied,40,Not Renovated,2016,1,0,0,330771.837430148,-1644.837430147978,0.9950272748643683
RD-103016,2845,Inglewood,Entry,377035.0,399675.15,2017-09-07,2017-11-14,6,2,1,2243,1985,68,2.75,7.0,Owner-Occupied,39,Renovated,2017,0,0,0,407508.42526855425,-7833.275268554222,0.9807776360368697
RD-103017,2408,Eastview Estates,Mid-Low,272527.0,277667.0,2016-01-22,2016-05-25,6,1,0,1586,2018,124,2.5,8.1,Owner-Occupied,6,Not Renovated,2016,1,0,0,269563.4914840637,8103.5085159363225,1.030061595030258
RD-103018,2195,Oriole Park,Entry,314925.0,320380.0,2019-10-09,2020-01-31,6,2,0,1893,1987,114,3.5,6.8,Investor,37,Not Renovated,2020,0,0,0,305809.24674645264,14570.753253547358,1.0476465424396666
RD-103019,2399,Westlake,Mid-High,589032.0,592302.0,2018-10-28,2018-12-24,5,2,1,2591,2023,57,3.0,6.5,Owner-Occupied,1,Not Renovated,2018,0,0,0,555928.83555582,36373.16444417997,1.065427734842741
RD-103020,2708,Lancaster Green,Mid-High,356293.0,360785.0,2024-02-05,2024-07-24,4,1,2,1422,1998,170,4.75,6.1,Owner-Occupied,26,Not Renovated,2024,0,0,0,332095.37047967355,28689.629520326445,1.08638973039247
RD-103021,2385,Westlake,Mid-High,434157.0,442310.4,2016-11-05,2017-01-30,4,3,1,1960,1981,86,2.5,8.1,Owner-Occupied,43,Renovated,2017,0,0,0,429444.1960970234,12866.203902976646,1.029960129907239
RD-103022,1558,Lancaster Green,Mid-High,251250.0,253344.0,2021-02-07,2021-06-11,6,4,0,915,2021,124,2.0,7.8,Owner-Occupied,3,Not Renovated,2021,0,1,0,247150.21210971026,6193.7878902897355,1.0250608236886332
RD-103023,1890,Oriole Park,Entry,432469.0,438875.0,2023-08-02,2023-10-03,3,4,1,2364,2005,62,5.5,5.6,Investor,19,Not Renovated,2023,0,0,1,439969.48753298604,-1094.487532986037,0.9975123558246661
RD-103024,1140,Anders Park,Premium,620735.0,629393.0,2023-06-23,2023-07-27,6,3,0,2456,1995,34,5.5,5.6,Investor,29,Not Renovated,2023,0,0,1,610799.2811552953,18593.71884470468,1.030441618741816
RD-103025,1886,Clearview Ridge,Mid-Low,291550.0,285365.0,2022-04-26,2022-09-07,2,1,0,1306,2003,134,4.5,5.9,Owner-Occupied,21,Not Renovated,2022,0,0,1,288688.5990317089,-3323.5990317089017,0.9884872522058141
RD-103026,2941,Vanier Woods,Mid,229266.0,234609.0,2015-07-16,2015-08-26,3,3,2,1188,1993,41,2.75,7.2,Owner-Occupied,31,Not Renovated,2015,1,0,0,230575.6836354948,4033.316364505212,1.017492375175525
RD-103027,2141,Eastview Estates,Mid-Low,456706.0,468432.0,2015-08-01,2015-11-03,5,4,0,2582,2023,94,2.75,7.2,Owner-Occupied,1,Not Renovated,2015,1,0,0,470321.47847423784,-1889.4784742378397,0.9959825809351351
RD-103028,2300,Anders Park,Premium,620691.0,624784.0,2022-12-25,2023-04-18,6,4,0,2288,1999,114,4.5,5.9,Owner-Occupied,25,Not Renovated,2023,0,0,1,584066.9351080124,40717.0648919876,1.069713011376783
RD-103029,1725,Clearview Ridge,Mid-Low,487999.0,494541.0,2018-12-04,2019-03-21,5,4,1,2476,1977,107,3.0,6.5,Owner-Occupied,47,Not Renovated,2019,0,0,0,497277.5985215837,-2736.5985215837136,0.994496839331352
RD-103030,2243,Lancaster Green,Mid-High,295408.0,307697.25,2019-03-27,2019-08-13,4,3,0,1298,1976,139,3.5,6.8,Owner-Occupied,48,Renovated,2019,0,0,0,303855.4607366772,3841.789263322775,1.012643476125157
RD-103031,2928,Westlake,Mid-High,488651.0,502056.0,2016-10-23,2017-01-08,5,3,0,2281,2004,77,2.5,8.1,Owner-Occupied,20,Not Renovated,2017,0,0,0,470438.1715333859,31617.828466614126,1.0672093175678248
RD-103032,2049,Anders Park,Premium,532108.0,557327.4,2017-01-16,2017-02-22,2,3,0,2086,2014,37,2.75,7.0,Owner-Occupied,10,Renovated,2017,0,0,0,523317.25104762655,34010.14895237348,1.0649895429288614
RD-103033,1520,Eastview Estates,Mid-Low,415566.0,415387.0,2019-01-22,2019-04-09,3,4,0,2275,2023,77,3.5,6.8,Investor,1,Not Renovated,2019,0,0,0,420641.67126429215,-5254.671264292148,0.9875079631352297
RD-103034,2806,Anders Park,Premium,282104.0,274813.0,2022-03-08,2022-08-10,4,1,2,1069,2019,155,4.5,5.9,Owner-Occupied,5,Not Renovated,2022,0,0,1,253713.27998514485,21099.72001485515,1.083163640531905
RD-103035,1009,Clearview Ridge,Mid-Low,193931.0,204504.30000000002,2022-12-13,2023-01-25,2,1,0,918,2000,43,4.5,5.9,Investor,24,Renovated,2023,0,0,1,197602.99448042284,6901.305519577174,1.0349251059566353
RD-103036,1983,Vanier Woods,Mid,379485.0,393415.05,2017-05-05,2017-10-28,4,4,2,1859,1988,176,2.75,7.0,Owner-Occupied,36,Renovated,2017,0,0,0,374274.4356863189,19140.614313681086,1.0511405869294341
RD-103037,1377,Timberlands,Mid,405500.0,404819.0,2020-08-11,2020-10-07,2,2,0,1907,1993,57,2.45,9.5,Owner-Occupied,31,Not Renovated,2020,0,0,0,399357.0784182724,5461.921581727627,1.0136767867076768
RD-103038,2656,Clearview Ridge,Mid-Low,259285.0,262066.0,2016-01-09,2016-03-18,6,4,2,1396,1999,69,2.5,8.1,Investor,25,Not Renovated,2016,1,0,0,263104.55150826555,-1038.5515082655475,0.9960527041348697
RD-103039,2660,Sunnybrook,Premium,355431.0,371134.05,2017-09-10,2017-10-24,2,4,2,1325,1983,44,2.75,7.0,Owner-Occupied,41,Renovated,2017,0,0,0,354818.1851784682,16315.86482153181,1.045983733368472
RD-103040,1681,Oriole Park,Entry,203333.0,208078.0,2019-02-03,2019-03-17,4,4,2,1190,1996,42,3.5,6.8,Investor,28,Not Renovated,2019,0,0,0,200314.65325259612,7763.346747403877,1.0387557606063613
RD-103041,1583,Westlake,Mid-High,328162.0,331613.0,2016-11-12,2017-03-24,2,1,0,1494,2019,132,2.5,8.1,Owner-Occupied,5,Not Renovated,2017,0,0,0,337645.6302271868,-6032.630227186775,0.9821332495162822
RD-103042,1151,Oriole Park,Entry,280606.0,285487.0,2016-08-01,2016-08-11,2,1,1,1701,2017,10,2.5,8.1,Investor,7,Not Renovated,2016,1,0,0,285027.83725987864,459.16274012136273,1.0016109399858468
RD-103043,1719,Inglewood,Entry,166556.0,166511.0,2018-08-02,2018-08-29,6,3,1,949,1988,27,3.0,6.5,Owner-Occupied,36,Not Renovated,2018,0,0,0,168129.55570455836,-1618.5557045583555,0.990373163732125
RD-103044,2072,Lancaster Green,Mid-High,515311.0,525978.0,2016-04-14,2016-07-30,2,2,0,2394,1995,107,2.5,8.1,Owner-Occupied,29,Not Renovated,2016,1,0,0,506977.6875293903,19000.31247060967,1.0374776108258377
RD-103045,2177,Inglewood,Entry,383259.0,391259.4,2017-06-08,2017-09-18,3,1,0,2359,1978,102,2.75,7.0,Owner-Occupied,46,Renovated,2017,0,0,0,369117.0995125103,22142.30048748973,1.059987197874964
RD-103046,1858,Inglewood,Entry,329915.0,334411.0,2015-08-03,2015-12-20,3,1,2,2105,2003,139,2.75,7.2,Owner-Occupied,21,Not Renovated,2015,1,0,0,321431.2873323349,12979.712667665095,1.0403809871011251
RD-103047,2316,Oriole Park,Entry,195762.0,190646.0,2024-01-29,2024-04-22,3,2,1,991,2019,84,4.75,6.1,Investor,5,Not Renovated,2024,0,0,0,189046.32597669066,1599.6740233093442,1.0084618096386946
RD-103048,2603,Westlake,Mid-High,603579.0,608409.0,2021-02-05,2021-07-13,2,2,0,2179,1991,158,2.0,7.8,Owner-Occupied,33,Not Renovated,2021,0,1,0,566394.1243175854,42014.875682414626,1.074179575455582
RD-103049,1049,Anders Park,Premium,363525.0,353159.0,2019-09-05,2019-12-27,5,4,0,1396,2009,113,3.5,6.8,Owner-Occupied,15,Not Renovated,2019,0,0,0,334458.13988704205,18700.860112957947,1.055913903364032
RD-103050,1663,Westlake,Mid-High,287024.0,306435.15,2023-11-06,2023-12-02,5,1,1,1180,2023,26,5.5,5.6,Owner-Occupied,1,Renovated,2023,0,0,1,283349.42591533327,23085.724084666756,1.0814743986513844
RD-103051,1530,Eastview Estates,Mid-Low,180774.0,179134.0,2022-10-27,2023-01-05,4,2,0,907,1980,70,4.5,5.9,Owner-Occupied,44,Not Renovated,2023,0,0,1,172548.0979759463,6585.902024053707,1.0381684996897027
RD-103052,2635,Lancaster Green,Mid-High,246012.0,247764.0,2021-02-24,2021-04-24,6,4,1,917,1987,59,2.0,7.8,Owner-Occupied,37,Not Renovated,2021,0,1,0,248444.00653292533,-680.0065329253266,0.9972629384688529
RD-103053,2083,Anders Park,Premium,492118.0,489821.0,2018-04-03,2018-05-13,6,1,2,2042,1994,40,3.0,6.5,Owner-Occupied,30,Not Renovated,2018,0,0,0,451843.399246582,37977.600753417995,1.0840503608479022
RD-103054,2190,Clearview Ridge,Mid-Low,463965.0,463571.0,2017-08-11,2017-12-15,4,1,2,2402,1981,126,2.75,7.0,Owner-Occupied,43,Not Renovated,2017,0,0,0,457791.36026455247,5779.639735447534,1.0126250520151965
RD-103055,2225,Oriole Park,Entry,346060.0,370132.35000000003,2020-05-15,2020-06-14,5,4,0,1914,2017,30,2.45,9.5,Owner-Occupied,7,Renovated,2020,0,0,0,375036.45093990763,-4904.100939907599,0.9869236685457718
RD-103056,1856,Lancaster Green,Mid-High,410811.0,428673.0,2017-06-06,2017-09-23,6,3,0,1785,1980,109,2.75,7.0,Owner-Occupied,44,Renovated,2017,0,0,0,404535.61771775834,24137.382282241655,1.0596668901947768
RD-103057,1145,Westlake,Mid-High,430555.0,428805.0,2023-09-14,2024-02-29,5,2,2,1841,1985,168,5.5,5.6,Investor,39,Not Renovated,2024,0,0,0,424244.0087878219,4560.99121217808,1.0107508677027874
RD-103058,1914,Oriole Park,Entry,159689.0,163997.0,2019-12-24,2020-05-08,6,2,1,922,2016,136,3.5,6.8,Investor,8,Not Renovated,2020,0,0,0,166868.61864747296,-2871.618647472962,0.9827911402949913
RD-103059,2699,Westlake,Mid-High,321272.0,332109.75,2024-02-29,2024-05-27,6,1,1,1283,1993,88,4.75,6.1,Owner-Occupied,31,Renovated,2024,0,0,0,337499.162598772,-5389.412598771974,0.9840313304564283
RD-103060,2993,Oriole Park,Entry,195018.0,194607.0,2018-07-26,2018-12-22,3,3,1,1117,2014,149,3.0,6.5,Investor,10,Not Renovated,2018,0,0,0,183610.32654678225,10996.67345321775,1.0598913670055257
RD-103061,1992,Inglewood,Entry,336573.0,344896.0,2019-11-12,2020-02-07,5,3,0,1915,2010,87,3.5,6.8,Investor,14,Not Renovated,2020,0,0,0,320764.69789286295,24131.302107137046,1.075230542094121
RD-103062,2462,Sunnybrook,Premium,387629.0,405565.65,2019-02-21,2019-07-12,2,1,2,1549,1993,141,3.5,6.8,Owner-Occupied,31,Renovated,2019,0,0,0,379134.2283865407,26431.4216134593,1.0697152080568983
RD-103063,1241,Timberlands,Mid,424818.0,415618.0,2023-10-03,2024-01-15,6,2,2,1888,1979,104,5.5,5.6,Owner-Occupied,45,Not Renovated,2024,0,0,0,411546.4260463211,4071.5739536788897,1.0098933527203577
RD-103064,1580,Clearview Ridge,Mid-Low,327603.0,336979.0,2024-09-04,2024-12-08,2,4,0,1618,2016,95,4.75,6.1,Owner-Occupied,8,Not Renovated,2024,0,0,0,334477.23000913695,2501.7699908630457,1.007479642159183
RD-103065,1686,Sunnybrook,Premium,274359.0,270439.0,2020-11-22,2021-03-16,4,1,0,1014,2020,114,2.45,9.5,Owner-Occupied,4,Not Renovated,2021,0,1,0,267037.86614901683,3401.1338509831694,1.012736522726276
RD-103066,2584,Westlake,Mid-High,532683.0,518294.0,2021-08-31,2022-02-15,5,4,1,1970,2015,168,2.0,7.8,Investor,9,Not Renovated,2022,0,0,1,494249.22118964756,24044.778810352436,1.0486490980248329
RD-103067,1482,Sunnybrook,Premium,620364.0,634404.0,2017-08-12,2018-01-28,3,2,0,2485,1982,169,2.75,7.0,Owner-Occupied,42,Not Renovated,2018,0,0,0,594422.3969690312,39981.60303096881,1.067261266121256
RD-103068,2131,Sunnybrook,Premium,267623.0,262339.0,2018-10-24,2019-04-09,6,4,2,1030,1977,167,3.0,6.5,Owner-Occupied,47,Not Renovated,2019,0,0,0,256587.50841016622,5751.491589833779,1.0224153218738918
RD-103069,2249,Clearview Ridge,Mid-Low,445910.0,455300.0,2023-06-17,2023-06-27,6,3,0,2254,1986,10,5.5,5.6,Owner-Occupied,38,Not Renovated,2023,0,0,1,440897.9706953557,14402.029304644326,1.0326652202139428
RD-103070,1672,Lancaster Green,Mid-High,603166.0,585565.0,2019-07-30,2020-01-05,2,1,1,2581,1985,159,3.5,6.8,Owner-Occupied,39,Not Renovated,2020,0,0,0,581397.7767359671,4167.223264032858,1.007167594082365
RD-103071,1630,Lancaster Green,Mid-High,221139.0,231130.2,2020-08-03,2021-01-18,3,3,0,940,1999,168,2.45,9.5,Owner-Occupied,25,Renovated,2021,0,1,0,222840.94832586235,8289.25167413766,1.0371980631765048
RD-103072,1660,Eastview Estates,Mid-Low,305747.0,297031.0,2017-11-29,2018-04-29,3,4,2,1644,2015,151,2.75,7.0,Investor,9,Not Renovated,2018,0,0,0,283327.16871524166,13703.831284758344,1.0483675157130143
RD-103073,1661,Eastview Estates,Mid-Low,536096.0,550925.0,2024-01-27,2024-04-24,2,3,1,2501,2000,88,4.75,6.1,Investor,24,Not Renovated,2024,0,0,0,523019.46852315153,27905.531476848468,1.053354670631373
RD-103074,2455,Eastview Estates,Mid-Low,278183.0,275878.0,2019-02-14,2019-06-03,2,4,2,1423,2006,109,3.5,6.8,Owner-Occupied,18,Not Renovated,2019,0,0,0,259641.7608954684,16236.239104531589,1.0625332344401572
RD-103075,1804,Timberlands,Mid,270280.0,272798.0,2018-05-29,2018-08-06,4,3,2,1348,1979,69,3.0,6.5,Owner-Occupied,45,Not Renovated,2018,0,0,0,258223.6679930969,14574.332006903103,1.0564407287688777
RD-103076,2678,Clearview Ridge,Mid-Low,387605.0,407148.0,2021-02-26,2021-07-18,6,2,2,1624,2022,142,2.0,7.8,Owner-Occupied,2,Renovated,2021,0,1,0,378437.16235144984,28710.837648550165,1.0758668558609652
RD-103077,1418,Oriole Park,Entry,464066.0,467685.0,2023-10-27,2024-01-15,3,3,2,2418,2010,80,5.5,5.6,Investor,14,Not Renovated,2024,0,0,0,446492.1821156278,21192.817884372198,1.0474651488497595
RD-103078,1987,Eastview Estates,Mid-Low,270234.0,264628.0,2024-08-01,2024-11-20,5,4,1,1342,2008,111,4.75,6.1,Investor,16,Not Renovated,2024,0,0,0,244425.4996305985,20202.500369401503,1.08265299815254
RD-103079,2478,Eastview Estates,Mid-Low,398688.0,393682.0,2024-08-26,2025-02-16,4,4,0,1868,2007,174,4.75,6.1,Owner-Occupied,17,Not Renovated,2025,0,0,0,369526.2176180134,24155.782381986617,1.065369603644624
RD-103080,2183,Clearview Ridge,Mid-Low,433695.0,427030.0,2016-10-13,2017-04-02,6,2,2,2479,2016,171,2.5,8.1,Owner-Occupied,8,Not Renovated,2017,0,0,0,424756.9382965835,2273.061703416519,1.0053514410206748
RD-103081,2546,Inglewood,Entry,423919.0,431306.0,2023-03-05,2023-06-28,4,1,1,2314,1976,115,5.5,5.6,Owner-Occupied,48,Not Renovated,2023,0,0,1,410839.192763016,20466.807236984023,1.0498170758717995
RD-103082,1649,Timberlands,Mid,482253.0,472565.0,2018-07-31,2018-08-20,2,2,2,2376,1992,20,3.0,6.5,Owner-Occupied,32,Not Renovated,2018,0,0,0,466338.34259278985,6226.65740721015,1.0133522312846732
RD-103083,1968,Sunnybrook,Premium,521169.0,511667.0,2024-03-23,2024-03-30,3,3,0,1837,2023,7,4.75,6.1,Owner-Occupied,1,Not Renovated,2024,0,0,0,507414.23754753324,4252.762452466763,1.0083812438393953
RD-103084,1589,Eastview Estates,Mid-Low,233106.0,237140.0,2015-07-07,2015-11-08,5,2,2,1365,1995,124,2.75,7.2,Owner-Occupied,29,Not Renovated,2015,1,0,0,231951.02921754934,5188.970782450662,1.0223709754595824
RD-103085,2100,Sunnybrook,Premium,349309.0,350548.0,2018-11-15,2019-05-09,6,1,0,1394,2001,175,3.0,6.5,Owner-Occupied,23,Not Renovated,2019,0,0,0,356111.11758401577,-5563.117584015767,0.9843781412336746
RD-103086,1508,Timberlands,Mid,190930.0,187321.0,2018-12-09,2019-01-11,3,1,1,978,1996,33,3.0,6.5,Owner-Occupied,28,Not Renovated,2019,0,0,0,172736.93372557082,14584.066274429177,1.0844293455943768
RD-103087,1440,Vanier Woods,Mid,342791.0,344778.0,2021-04-22,2021-05-21,4,2,0,1329,1983,29,2.0,7.8,Investor,41,Not Renovated,2021,0,1,0,342662.87835644785,2115.121643552149,1.006172602219701
RD-103088,2277,Lancaster Green,Mid-High,601058.0,615157.2000000001,2023-08-28,2024-02-24,3,4,2,2588,2023,180,5.5,5.6,Owner-Occupied,1,Renovated,2024,0,0,0,624925.0747283779,-9767.874728377792,0.984369526646657
RD-103089,1920,Anders Park,Premium,305596.0,327979.05,2023-02-03,2023-03-05,3,3,2,1191,1976,30,5.5,5.6,Owner-Occupied,48,Renovated,2023,0,0,1,330021.4322635034,-2042.3822635033866,0.9938113647665384
RD-103090,1769,Westlake,Mid-High,438323.0,456933.75,2019-07-01,2019-10-05,4,2,2,1843,2002,96,3.5,6.8,Owner-Occupied,22,Renovated,2019,0,0,0,428050.6337264059,28883.11627359409,1.0674759339149935
RD-103091,2343,Timberlands,Mid,231694.0,244067.25,2017-01-20,2017-07-14,2,3,1,1127,1989,175,2.75,7.0,Owner-Occupied,35,Renovated,2017,0,0,0,232518.4833391018,11548.766660898196,1.0496681661391005
RD-103092,2826,Timberlands,Mid,346698.0,374446.8,2022-08-04,2022-11-06,4,1,1,1499,2015,94,4.5,5.9,Owner-Occupied,9,Renovated,2022,0,0,1,350948.4599595855,23498.340040414478,1.0669566694867973
RD-103093,1262,Anders Park,Premium,549176.0,562419.0,2023-12-14,2024-05-21,3,3,0,2097,1980,159,5.5,5.6,Owner-Occupied,44,Not Renovated,2024,0,0,0,551244.2048668303,11174.79513316974,1.0202719503162294
RD-103094,2620,Timberlands,Mid,329080.0,343830.9,2018-05-31,2018-09-01,3,4,2,1540,1977,93,3.0,6.5,Investor,47,Renovated,2018,0,0,0,340811.6514813193,3019.248518680746,1.0088589944198145
RD-103095,2681,Oriole Park,Entry,200714.0,209299.65000000002,2020-04-25,2020-06-16,5,4,0,1120,1990,52,2.45,9.5,Owner-Occupied,34,Renovated,2020,0,0,0,199192.0208951869,10107.629104813124,1.0507431425184028
RD-103096,2858,Anders Park,Premium,625503.0,635355.0,2024-06-16,2024-07-26,4,4,1,2267,2002,40,4.75,6.1,Owner-Occupied,22,Not Renovated,2024,0,0,0,618804.4199313793,16550.580068620737,1.0267460598785898
RD-103097,2577,Clearview Ridge,Mid-Low,292578.0,293030.0,2023-05-19,2023-07-05,2,2,1,1427,1976,47,5.5,5.6,Investor,48,Not Renovated,2023,0,0,1,289833.6454647962,3196.3545352037763,1.0110282383885345
RD-103098,2397,Eastview Estates,Mid-Low,347705.0,346117.0,2020-09-24,2021-03-15,3,1,2,1703,2014,172,2.45,9.5,Investor,10,Not Renovated,2021,0,1,0,333010.9273305966,13106.072669403395,1.0393562841149424
